,Unnamed: 0,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
2370,2370,technosat,42829,59381.64912871551,2459382.1491287155,5580.604699742585,4198.499723919007,-11.49403883082773,5580.357598815838,4198.87189349528,-13.816240527204819
2371,2371,technosat,42829,59382.05171579868,2459382.5517157987,5552.460860446151,4235.4518685563335,-11.439700303015446,5552.449983074338,4235.696082483322,-13.464371734973541
2372,2372,technosat,42829,59382.454302835744,2459382.954302836,5524.061490980366,4272.223248697165,-11.389925053261338,5523.946460603048,4272.562672423848,-14.205245780192463
2373,2373,technosat,42829,59382.58849848388,2459383.088498484,5514.539556751445,4284.439439471301,-11.356284217420754,5514.477351365737,4284.744297746157,-13.670866893395145
2374,2374,technosat,42829,59382.58849848388,2459383.088498484,5514.539556751445,4284.439439471301,-11.356284217420754,5514.477351365737,4284.744297746157,-13.670866893395145
2375,2375,technosat,42829,59382.85688981461,2459383.3568898146,5495.417921491974,4308.801204591874,-11.324836133727354,5494.978206396596,4309.060236273315,-14.65144210106753
2376,2376,technosat,42829,59383.12528101867,2459383.6252810187,5476.186892118045,4333.074206979069,-11.281139980245284,5476.256077122387,4333.186623265623,-12.985979821018548
2377,2377,technosat,42829,59383.192378831096,2459383.692378831,5471.35725204034,4339.137837800559,-11.277045202687653,5471.353205923993,4339.215775615379,-13.577497488548257
2378,2378,technosat,42829,59383.59496550914,2459384.094965509,5442.269899529358,4375.346993402083,-11.215259272204229,5442.230077982252,4375.536804851948,-12.249736438644854
2379,2379,technosat,42829,59384.198845428415,2459384.6988454284,5398.174382851149,4429.305114515711,-11.119229257205902,5398.1733689548255,4429.343720569611,-12.981643308082933
2380,2380,technosat,42829,59384.869822916575,2459385.3698229166,5348.544285160888,4488.726596230714,-11.018629474529453,5348.225013347956,4488.741375364051,-12.183876236376715
