,name,norad_id,mjd_t,jd_t,x_j2000_tle,y_j2000_tle,z_j2000_tle,x_j2000_ilrs_Akima,y_j2000_ilrs_Akima,z_j2000_ilrs_Akima
169,glonass-105,32276,58944.19187607616,2458944.691876076,13988.250871429556,-2514.6166434351794,-21156.658496604658,13987.641244924442,-2514.6065516156973,-21158.977644542596
170,glonass-105,32276,58944.53430452524,2458945.0343045252,-19223.97465800885,-15278.290897398314,-6989.951696643046,-19223.03800417394,-15279.313229721169,-6992.9133793516585
171,glonass-105,32276,58944.66458728025,2458945.1645872802,14784.408171369945,-1788.929481726244,-20682.702181373057,14781.490746883488,-1790.751669487093,-20686.34403203247
172,glonass-105,32276,58945.45000123838,2458945.9500012384,-21850.743998875303,-13214.131433487722,16.46693263480734,-21850.289252332794,-13215.24270386313,17.11528363201172
173,glonass-105,32276,58946.3857486574,2458946.8857486574,-22040.95316961132,-12864.900682100319,880.5132488693009,-22040.894401128127,-12865.19766383631,880.3951447845296
174,glonass-105,32276,58946.447069664486,2458946.9470696645,-11720.408233901762,-15614.562327567692,-16434.91446504443,-11722.75271928085,-15615.441866603882,-16434.437952880035
175,glonass-105,32276,58947.08251156239,2458947.5825115624,22325.575284493512,11891.917826222687,-3064.5573414745904,22326.40593012915,11888.44915193641,-3071.326868162954
176,glonass-105,32276,58947.34635284729,2458947.8463528473,-19774.59122720543,-15019.377310133235,-5938.856229375071,-19774.49538182481,-15020.151919424525,-5940.914655983885
177,glonass-105,32276,58947.80006537028,2458948.3000653703,-21571.513425681274,-13615.224608909095,-1156.4225320165185,-21572.481472870826,-13614.482903706505,-1156.3022193912504
178,glonass-105,32276,58948.22938564792,2458948.729385648,-21847.5109989216,-7541.3563510943195,10860.37014706726,-21846.944637335102,-7540.8552256774965,10860.249237835098
179,glonass-105,32276,58948.26878385432,2458948.7687838543,-21621.15042221106,-13549.832730313949,-987.4834559635545,-21622.08295125195,-13548.988659674578,-987.5667083372275
180,glonass-105,32276,58948.614105277695,2458949.1141052777,-4394.954905410035,9433.971211924723,23297.199942080188,-4390.493567723751,9435.631977038154,23295.65403589585
181,glonass-105,32276,58949.1180954976,2458949.6180954976,-13818.655179344292,2717.046386781417,21291.478204600622,-13817.524214518593,2716.3308765783495,21290.770652968957
182,glonass-105,32276,58949.599211400375,2458950.0992114004,-16450.694527550095,218.7928789153427,19522.348451095775,-16449.597625550436,218.62636642974962,19522.61321469973
183,glonass-105,32276,58949.738678460475,2458950.2386784605,-9960.445873957664,-15257.620987609767,-17865.379721722802,-9963.469272063687,-15258.822764580396,-17864.717014158185
184,glonass-105,32276,58950.74069728004,2458951.24069728,8583.696107766349,-6776.598737208048,-23029.545017346987,8582.267159693973,-6778.451165803554,-23031.771520332655
185,glonass-105,32276,58951.214732558,2458951.714732558,9893.681656309813,-5848.812691153016,-22754.975291994047,9890.109891326243,-5852.527610331483,-22758.150017857235
186,glonass-105,32276,58951.688600381836,2458952.188600382,11119.72330527639,-4931.660203122801,-22401.790125419484,11118.494189014244,-4933.593527846451,-22404.19729320711
187,glonass-105,32276,58952.15716893505,2458952.657168935,10936.778269509678,-5074.213854117392,-22460.220831751783,10935.552676454252,-5076.109733573861,-22462.550129820385
188,glonass-105,32276,58952.632778344676,2458953.1327783447,12566.98698809001,-3783.7774324120955,-21851.340644686337,12562.987534341406,-3787.9787056282485,-21855.218830301026
189,glonass-105,32276,58953.420662557706,2458953.9206625577,-22300.691606241384,-12258.920718786672,2122.4500763503993,-22300.844060645457,-12259.291290378476,2118.1562034887606
190,glonass-105,32276,58953.57231133105,2458954.072311331,12817.558821679999,-3581.570218610645,-21739.34153583514,12814.166673959555,-3585.160741529298,-21742.726201905298
191,glonass-105,32276,58954.292450682726,2458954.7924506827,-16582.277033717208,128.44480060503366,19411.599547773174,-16582.16033531881,129.18415353948623,19410.160587305538
192,glonass-105,32276,58954.40025253454,2458954.9002525345,-17300.218673918047,-15687.324428356533,-10311.303006211505,-17300.804254994327,-15687.847140310387,-10312.799557440349
193,glonass-105,32276,58956.13641885435,2458956.6364188544,-8440.547003507816,6899.4526346593975,23074.77751521611,-8440.469370430143,6898.934653383609,23073.00378363224
194,glonass-105,32276,58956.279534953646,2458956.7795349536,-16875.72313568236,-15726.459021792398,-10935.22284615243,-16877.28543422154,-15727.066292299056,-10934.638558038492
195,glonass-105,32276,58956.695491539314,2458957.1954915393,-22564.339899809154,-10770.249028298304,5194.565581541079,-22564.345768045892,-10769.859717026471,5195.035756075946
196,glonass-105,32276,58957.5907387035,2458958.0907387035,-19056.64470612746,-2675.2922591768533,16781.77875009943,-19055.44175224417,-2673.5484500405023,16781.70073792314
197,glonass-105,32276,58957.5907387035,2458958.0907387035,-19056.64470612746,-2675.2922591768533,16781.77875009943,-19055.44175224417,-2673.5484500405023,16781.70073792314
198,glonass-105,32276,58957.99904945586,2458958.499049456,-4266.635200660212,9500.26070543634,23292.893885504112,-4263.708521290965,9501.292466804454,23290.96206061608
199,glonass-105,32276,58958.54444612283,2458959.044446123,-21107.075782375396,-5750.476983092041,13171.268260140161,-21107.710058090233,-5752.663734475807,13167.709016371635
200,glonass-105,32276,58958.976366863586,2458959.4763668636,-14693.791896027857,2000.0107143017874,20778.488705464966,-14692.743361024317,1998.1527454235104,20777.874443076496
201,glonass-105,32276,58959.56136364583,2458960.061363646,-17491.165715204395,-15611.599463642797,-10102.87366242497,-17491.231625439912,-15612.491062744617,-10103.974294806614
202,glonass-105,32276,58960.44030954875,2458960.9403095488,-22447.140239406563,-9208.839614790251,7964.711161375432,-22447.367344610062,-9211.912856446914,7960.108278911996
203,glonass-105,32276,58960.524552326184,2458961.024552326,-11930.101790383083,-15530.858978449309,-16365.18350555681,-11928.155152654139,-15531.558335472393,-16368.537331599995
204,glonass-105,32276,58961.39623056725,2458961.8962305672,-22430.327848362303,-11903.827432271915,2696.7094015919465,-22429.807481152075,-11905.927214984742,2693.388526817836
205,glonass-105,32276,58961.54076253483,2458962.040762535,10479.27616885485,-5451.627456979455,-22591.52927889992,10477.4731633928,-5453.453658812868,-22593.8405527159
206,glonass-105,32276,58962.16055967612,2458962.660559676,13459.514716702804,15677.008218655534,14931.32426689556,13459.300868905724,15676.606912037669,14930.290270417385
207,glonass-105,32276,58962.28066028934,2458962.7806602893,-18613.645078136225,-2065.537175000698,17353.53836297818,-18613.863878481432,-2066.636535367658,17352.08083707771
208,glonass-105,32276,58962.72706749989,2458963.2270675,-13895.417965063658,2735.532978796302,21237.231391093952,-13894.937977516485,2735.2637361334646,21236.481371109818
209,glonass-105,32276,58963.16874574078,2458963.668745741,-6532.341112910446,8148.514697795826,23282.199686444343,-6535.321377930271,8146.0490328265305,23280.710498952067
210,glonass-105,32276,58963.43417526642,2458963.9341752664,14570.675168011276,-2118.6083948708915,-20805.7751743246,14569.119684830375,-2118.9994197290416,-20808.799924830313
211,glonass-105,32276,58963.907807291485,2458964.4078072915,15553.781675357699,-1205.9343314788166,-20155.449733892237,15554.82829197849,-1206.5518634381435,-20156.627657557186
212,glonass-105,32276,58964.38067576382,2458964.880675764,16325.559503218858,-450.529276319435,-19566.46106118666,16325.175863374534,-450.11762963480123,-19569.084499735658
213,glonass-105,32276,58964.64441966452,2458965.1444196645,-21079.78728146372,-5595.51347526756,13280.03825747212,-21079.798537112816,-5596.82088652352,13278.497034153232
214,glonass-105,32276,58965.15192637732,2458965.6519263773,-22392.337781051534,-12076.32505527564,2199.065094120154,-22392.03597005087,-12078.273966090746,2191.9887210002744
215,glonass-105,32276,58965.33235878451,2458965.8323587845,18807.13757829666,2305.839732990187,-17041.51448880404,18806.525630768436,2304.4032904001297,-17044.190724874876
216,glonass-105,32276,58966.493701470084,2458966.99370147,-16676.711593097418,141.9647155564972,19329.052024974106,-16678.567667551615,139.9365975047216,19326.370041064427
217,glonass-105,32276,58966.91262677079,2458967.412626771,-3506.9479446833348,9915.476904775154,23244.182846578307,-3504.6427029764686,9915.044430637154,23243.237993736053
218,glonass-105,32276,58967.52766744234,2458968.0276674423,-19483.448540350742,-15000.537109593464,-6875.077788350871,-19482.5906949563,-15001.83094020832,-6877.022370105685
219,glonass-105,32276,58968.52081131935,2458969.0208113194,-6839.323546719935,-14311.769820404572,-19986.095601168934,-6837.416873615934,-14312.06803224235,-19988.043558999438
220,glonass-105,32276,58969.281908842735,2458969.7819088427,-10098.783495455249,5773.157221594321,22715.76224465543,-10100.155329364477,5771.245635636698,22713.87743566949
221,glonass-105,32276,58969.281908842735,2458969.7819088427,-10098.783495455249,5773.157221594321,22715.76224465543,-10100.155329364477,5771.245635636698,22713.87743566949
222,glonass-105,32276,58970.201349421404,2458970.7013494214,-4653.336711649614,9273.026261931253,23309.429781147956,-4654.622744615166,9271.739875869029,23308.298102054665
223,glonass-105,32276,58970.69171981467,2458971.1917198147,-10642.260549247165,5381.885560524294,22563.89450846826,-10642.794208703035,5380.6377345569335,22562.45639112639
224,glonass-105,32276,58971.26107430551,2458971.7610743055,-21913.206317329736,-13098.428971690435,-537.3018265346955,-21912.031766229236,-13100.148374295908,-538.8744775214543
225,glonass-105,32276,58971.638216979336,2458972.1382169793,-12708.994338521698,3787.907605335788,21808.37052311559,-12709.728258401079,3786.3204611805663,21806.69760383717
226,glonass-105,32276,58972.12017563637,2458972.6201756364,-15695.190737674317,1165.6956845739069,20098.80602739353,-15694.259019078554,1162.719924524475,20098.101953252466
227,glonass-105,32276,58972.82519423589,2458973.325194236,15865.549394557342,-981.708926067654,-19923.81943485491,15866.455316074238,-982.5461923681692,-19925.451567540684
228,glonass-105,32276,58973.29858476855,2458973.7985847685,16733.168341547214,-119.41895408847832,-19224.213524129987,16731.527188030923,-119.92088169274103,-19228.372192374052
229,glonass-105,32276,58973.65239373827,2458974.1523937383,-14830.83181715147,-15665.924630025971,-13645.473899773193,-14831.097578103256,-15666.699430094965,-13646.340400459589
230,glonass-105,32276,58974.01790767349,2458974.5179076735,-19564.04207406415,-3128.9917688540763,16104.483583723246,-19562.90844440952,-3127.771891202624,16104.185169699269
231,glonass-105,32276,58974.71857140027,2458975.2185714003,18989.54102917491,2416.8070392295476,-16823.27304208268,18989.055460865846,2414.8361053543276,-16826.591344978584
232,glonass-105,32276,58975.18829730339,2458975.6882973034,19066.422529366446,2508.1457469421734,-16722.518237890083,19066.80574034941,2507.0967072698513,-16724.943660773053
233,glonass-105,32276,58975.666397639085,2458976.166397639,20374.56503298646,4309.856263701821,-14686.3871854051,20374.07580493396,4307.379851177629,-14690.656512326967
234,glonass-105,32276,58976.4262335184,2458976.9262335184,-21677.90696805855,-13403.471893452308,-1563.264380744597,-21677.54980697417,-13403.234590805625,-1564.6022302773874
235,glonass-105,32276,58977.261365173385,2458977.7613651734,-10620.672555621879,5419.4963818020315,22564.37145933437,-10619.321813299806,5419.749586425133,22562.896021721343
236,glonass-105,32276,58977.360911145806,2458977.860911146,-21998.919539762475,-12959.873143765166,-366.03051274006833,-21999.102116299964,-12959.362081484425,-367.1887410224773
237,glonass-105,32276,58978.28905618051,2458978.7890561805,-22561.397070212995,-11613.405613477238,2862.0391334287806,-22561.37881263477,-11612.166889088096,2860.903307441833
238,glonass-105,32276,58978.302856701426,2458978.8028567014,-21728.77391321596,-13335.258470328012,-1433.108083555354,-21728.266482103634,-13335.5099392514,-1433.238057691664
239,glonass-105,32276,58978.953729895875,2458979.453729896,20703.562750871693,4773.376648459981,-14069.763486050975,20702.97648782949,4769.315721810766,-14075.774841083283
240,glonass-105,32276,58979.13893500017,2458979.638935,-10757.05718934409,5327.946484326977,22521.599528415984,-10755.445521930196,5328.719114810737,22520.113533923803
241,glonass-105,32276,58979.608909537084,2458980.108909537,-10946.184159099012,5190.7624281821845,22462.593061046755,-10943.791010157134,5192.0606157133225,22461.48202254986
242,glonass-105,32276,58980.04078785889,2458980.540787859,-69.59393055620762,11612.820606263573,22711.036877340826,-66.20706353864995,11614.598556894078,22707.94134938153
243,glonass-105,32276,58980.55837574089,2458981.058375741,-13728.594839551275,2995.2183621645545,21308.627652737196,-13725.624524388382,2997.2033606170435,21308.091757448365
244,glonass-105,32276,58980.69857428223,2458981.198574282,-13157.422370134382,-15513.849272625615,-15416.765699484788,-13156.87826636087,-15514.141133793944,-15418.742969452353
245,glonass-105,32276,58981.57834425941,2458982.0783442594,-22398.088365261814,-12174.380903070787,1474.064352358152,-22397.970351694014,-12174.295477278414,1468.7071826317
246,glonass-105,32276,58982.48953872686,2458982.989538727,-22273.868387784223,-7873.770992447823,9691.48579810209,-22273.0314535283,-7873.1370857271395,9690.323437587605
247,glonass-105,32276,58982.68411376141,2458983.1841137614,16799.358689542325,-142.80009510877395,-19167.173007182057,16797.12458673474,-145.1228636585207,-19172.353343897725
248,glonass-105,32276,58983.39523355337,2458983.8952335534,-18260.52257038329,-1398.9819997395805,17787.11669835758,-18258.634229669045,-1398.4034195566653,17786.148360940395
249,glonass-105,32276,58984.28500747681,2458984.785007477,-6305.942145915068,8304.611485304731,23287.32548705086,-6304.641630326595,8304.613129995669,23285.492444452535
250,glonass-105,32276,58984.38938109949,2458984.8893810995,-22604.36477505793,-11525.349268199972,2877.0337424408053,-22603.815521329456,-11526.648889731527,2870.320091970985
251,glonass-105,32276,58984.46026410861,2458984.9602641086,-11241.96501654314,-15232.982169430956,-17115.13625608877,-11239.262865877798,-15233.27168608813,-17119.03866131026
252,glonass-105,32276,58985.33842258109,2458985.838422581,-22051.706058904667,-12868.454915400142,-396.45706894718415,-22051.118912103826,-12869.559565195332,-398.7478251430781
253,glonass-105,32276,58985.52836059034,2458986.0283605903,21294.31484441397,5674.647166103829,-12795.355105505903,21293.76596941046,5670.777130429398,-12801.446033450533
254,glonass-105,32276,58986.157387766056,2458986.657387766,-4922.394887937941,9113.723556320654,23316.293149168443,-4922.37674767116,9112.945426479595,23314.116468592983
255,glonass-105,32276,58986.27234083321,2458986.772340833,-22357.250961912498,-12293.233321648595,1038.726036019815,-22356.061553219453,-12295.25436771791,1035.1110818150505
256,glonass-105,32276,58987.24545212975,2458987.7454521297,-18157.8291508983,-15247.417273970646,-9465.82413179342,-18156.624630479797,-15248.408132725966,-9469.330947707189
257,glonass-105,32276,58987.68243884249,2458988.1824388425,-22227.392713158013,-12564.968256792865,316.9870010611753,-22226.70730336881,-12566.43005933945,311.88218431742257
258,glonass-105,32276,58988.52114233794,2458989.021142338,-9914.826601912091,5964.999935025805,22745.17460462765,-9914.521564866891,5964.291809875248,22743.038684574938
259,glonass-105,32276,58988.52114233794,2458989.021142338,-9914.826601912091,5964.999935025805,22745.17460462765,-9914.521564866891,5964.291809875248,22743.038684574938
